Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
sewing,19,18,3.88,6.11,2.78,0.95,sewing,sewing,n,noun.act,act,handicraft.n.02,trade.n.02,handicraft,trade
shave,19,19,13.76,5.89,1.94,1,shave,shave,n,noun.act,act,depilation.n.02,cleaning.n.01,depilation,cleaning
shining,19,19,9.82,7,3.27,1,shining,shining,n,noun.act,act,work.n.01,activity.n.01,work,activity
shinny,19,16,0.06,7.69,5.12,0.84,shinny,shinny,n,noun.act,act,field_hockey.n.01,field_game.n.01,field_hockey,field_game
shiver,18,18,1.53,7.5,3.87,1,shiver,shiver,n,noun.act,act,reflex.n.01,reaction.n.03,reflex,reaction
shopping,21,21,30,4.7,1.6,1,shopping,shopping,n,noun.act,act,buying.n.01,purchase.n.01,buying,purchase
shot,19,19,227.43,5.84,2.75,1,shot,shot,n,noun.act,act,propulsion.n.02,act.n.02,propulsion,act
shove,20,20,13.22,6.7,3.23,1,shove,shove,n,noun.act,act,push.n.01,propulsion.n.02,push,propulsion
show,19,19,488.35,6.21,1.81,1,show,show,n,noun.act,act,entertainment.n.01,diversion.n.01,entertainment,diversion
shy,19,19,18.37,5.32,1.95,1,shy,shy,n,noun.act,act,throw.n.01,propulsion.n.02,throw,propulsion
single,19,19,72.08,6.68,2.19,1,single,single,n,noun.act,act,base_hit.n.01,hit.n.01,base_hit,hit
sip,19,19,5.1,4.26,1.37,1,sip,sip,n,noun.act,act,swallow.n.02,consumption.n.01,swallow,consumption
skedaddle,20,19,0.55,7.84,3.34,0.95,skedaddle,skedaddle,n,noun.act,act,escape.n.01,running_away.n.01,escape,running_away
skiing,18,18,4.16,7.89,2.93,1,skiing,skiing,n,noun.act,act,sport.n.01,diversion.n.01,sport,diversion
skip,19,19,21.1,4.68,1.95,1,skip,skip,n,noun.act,act,gait.n.03,walk.n.01,gait,walk
slip,18,18,25.88,6.17,2.6,1,slip,slip,n,noun.act,act,blunder.n.01,mistake.n.01,blunder,mistake
slowdown,19,19,0.29,6.68,2.94,1,slowdown,slowdown,n,noun.act,act,delay.n.02,inactivity.n.03,delay,inactivity
smoking,22,22,26.16,6.73,3.6,1,smoking,smoking,n,noun.act,act,breathing.n.01,bodily_process.n.01,breathing,bodily_process
smooch,19,19,0.47,6.74,3.26,1,smooch,smooch,n,noun.act,act,kiss.n.01,touch.n.05,kiss,touch
smooches,19,19,0.02,6.63,2.39,1,smooches,smooches,n,noun.act,act,kiss.n.01,touch.n.05,kiss,touch
smooth,18,18,18.27,5.61,2.3,1,smooth,smooth,n,noun.act,act,accomplishment.n.01,action.n.01,accomplishment,action
snap,19,19,17.39,6.05,2.9,1,snap,snap,n,noun.act,act,touch.n.05,act.n.02,touch,act
sniff,19,19,3.55,6.16,3.39,1,sniff,sniff,n,noun.act,act,smell.n.05,sensing.n.02,smell,sensing
sniffle,18,18,0.25,7.22,2.94,1,sniffle,sniffle,n,noun.act,act,breathing.n.01,bodily_process.n.01,breathing,bodily_process
snooze,19,19,0.9,6.84,1.68,1,snooze,snooze,n,noun.act,act,sleeping.n.03,bodily_process.n.01,sleeping,bodily_process
snuggle,18,18,1.29,5.39,3.33,1,snuggle,snuggle,n,noun.act,act,embrace.n.01,clasp.n.02,embrace,clasp
soccer,19,19,12.55,5.89,4,1,soccer,soccer,n,noun.act,act,football.n.01,field_game.n.01,football,field_game
solo,18,18,8.55,7.28,1.99,1,solo,solo,n,noun.act,act,activity.n.01,act.n.02,activity,act
somersault,19,19,0.49,5.63,2.67,1,somersault,somersault,n,noun.act,act,tumble.n.01,acrobatic_stunt.n.01,tumble,acrobatic_stunt
spank,18,18,3.39,4.22,1.99,1,spank,spank,n,noun.act,act,smack.n.06,blow.n.01,smack,blow
spanking,21,21,1.82,3.86,2.63,1,spanking,spanking,n,noun.act,act,discipline.n.05,punishment.n.01,discipline,punishment
split,20,20,38.31,6.25,2.36,1,split,split,n,noun.act,act,acrobatic_stunt.n.01,stunt.n.01,acrobatic_stunt,stunt
sport,19,19,19.9,5.74,1.82,1,sport,sport,n,noun.act,act,diversion.n.01,activity.n.01,diversion,activity
squeeze,19,19,15.08,5.42,2.17,1,squeeze,squeeze,n,noun.act,act,compression.n.04,press.n.09,compression,press
stare,18,18,9.96,7.61,3.03,1,stare,stare,n,noun.act,act,look.n.02,sensing.n.02,look,sensing
starving,19,19,16.96,6.32,2.08,1,starving,starving,n,noun.act,act,privation.n.02,social_control.n.01,privation,social_control
stay,18,18,515.65,4.22,2.21,1,stay,stay,n,noun.act,act,act.n.02,event.n.01,act,event
steering,18,18,4.06,7.56,2.62,1,steering,steering,n,noun.act,act,management.n.01,social_control.n.01,management,social_control
step,18,18,118.67,4.11,1.37,1,step,step,n,noun.act,act,maneuver.n.04,move.n.01,maneuver,move
stomp,19,19,2.67,5.79,1.72,1,stomp,stomp,n,noun.act,act,social_dancing.n.01,dancing.n.01,social_dancing,dancing
storage,18,18,8.86,7.56,1.62,1,storage,storage,n,noun.act,act,retention.n.01,possession.n.01,retention,possession
strike,20,20,45.57,7.75,2.34,1,strike,strike,n,noun.act,act,job_action.n.01,direct_action.n.01,job_action,direct_action
strikeout,19,19,0.39,6.63,2.31,1,strikeout,strikeout,n,noun.act,act,out.n.01,failure.n.01,out,failure
stroll,18,18,4.14,7.83,1.47,1,stroll,stroll,n,noun.act,act,walk.n.04,travel.n.01,walk,travel
study,19,19,49.04,6.58,2.06,1,study,study,n,noun.act,act,examination.n.01,investigation.n.02,examination,investigation
stumble,18,18,1.96,7.94,3.02,1,stumble,stumble,n,noun.act,act,gait.n.03,walk.n.01,gait,walk
subtraction,18,18,0.2,6.28,0.89,1,subtraction,subtraction,n,noun.act,act,arithmetic_operation.n.01,mathematical_process.n.01,arithmetic_operation,mathematical_process
suck,19,19,34.88,5.58,2.39,1,suck,suck,n,noun.act,act,consumption.n.01,bodily_process.n.01,consumption,bodily_process
swap,19,19,3.63,7.53,3.36,1,swap,swap,n,noun.act,act,exchange.n.08,commerce.n.01,exchange,commerce
swat,21,20,3.84,7.25,5.11,0.95,swat,swat,n,noun.act,act,blow.n.01,stroke.n.12,blow,stroke
swim,18,18,31.8,4.17,1.72,1,swim,swim,n,noun.act,act,water_sport.n.01,sport.n.01,water_sport,sport
swimming,19,19,19.98,4.58,1.39,1,swimming,swimming,n,noun.act,act,water_sport.n.01,sport.n.01,water_sport,sport
takeoff,20,20,2.45,7.35,2.11,1,takeoff,takeoff,n,noun.act,act,departure.n.01,act.n.02,departure,act
task,18,18,12.73,7.89,2.93,1,task,task,n,noun.act,act,work.n.01,activity.n.01,work,activity
teaching,21,21,19.8,5.25,1.61,1,teaching,teaching,n,noun.act,act,education.n.04,profession.n.02,education,profession
teamwork,20,20,2,7.8,3.53,1,teamwork,teamwork,n,noun.act,act,cooperation.n.01,group_action.n.01,cooperation,group_action
tennis,19,19,13.63,7.53,2.37,1,tennis,tennis,n,noun.act,act,court_game.n.01,athletic_game.n.01,court_game,athletic_game
throw,21,21,128.82,4.14,1.46,1,throw,throw,n,noun.act,act,propulsion.n.02,act.n.02,propulsion,act
toss,18,18,12.39,4.11,1.45,1,toss,toss,n,noun.act,act,throw.n.05,gambling.n.01,throw,gambling
touchdown,18,18,4.96,7.89,3.29,1,touchdown,touchdown,n,noun.act,act,score.n.10,success.n.02,score,success
tour,18,18,30.8,7.17,2.36,1,tour,tour,n,noun.act,act,journey.n.01,travel.n.01,journey,travel
trade,19,19,35.2,6.42,3.47,1,trade,trade,n,noun.act,act,commerce.n.01,transaction.n.01,commerce,transaction
trading,21,21,5.98,6.42,2.21,1,trading,trading,n,noun.act,act,commerce.n.01,transaction.n.01,commerce,transaction
travel,20,20,33.37,5.9,1.71,1,travel,travel,n,noun.act,act,motion.n.06,change.n.03,motion,change
trick,19,19,47.27,6.05,2.99,1,trick,trick,n,noun.act,act,device.n.03,maneuver.n.04,device,maneuver
trip,18,18,82.39,4.22,1.9,1,trip,trip,n,noun.act,act,journey.n.01,travel.n.01,journey,travel
triple,18,18,9.39,6.78,1.44,1,triple,triple,n,noun.act,act,base_hit.n.01,hit.n.01,base_hit,hit
trot,20,20,1.8,7.3,2.23,1,trot,trot,n,noun.act,act,locomotion.n.02,motion.n.06,locomotion,motion
try,18,18,476.75,3.44,2.15,1,try,try,n,noun.act,act,activity.n.01,act.n.02,activity,act
tug,18,18,2.75,5.17,2.2,1,tug,tug,n,noun.act,act,pull.n.01,propulsion.n.02,pull,propulsion
tumble,18,18,1.55,7.89,2.91,1,tumble,tumble,n,noun.act,act,acrobatic_stunt.n.01,stunt.n.01,acrobatic_stunt,stunt
use,18,18,343.84,4.5,1.82,1,use,use,n,noun.act,act,activity.n.01,act.n.02,activity,act
violence,18,18,23,6.39,2.28,1,violence,violence,n,noun.act,act,aggression.n.03,action.n.01,aggression,action
visit,19,19,58.69,5.79,2.32,1,visit,visit,n,noun.act,act,meeting.n.04,assembly.n.06,meeting,assembly
volleyball,20,20,1.14,7.05,2.21,1,volleyball,volleyball,n,noun.act,act,court_game.n.01,athletic_game.n.01,court_game,athletic_game
vote,19,19,34.33,7.79,2.62,1,vote,vote,n,noun.act,act,choice.n.02,action.n.01,choice,action
voyage,18,17,6,7.76,2.25,0.94,voyage,voyage,n,noun.act,act,water_travel.n.01,travel.n.01,water_travel,travel
waddle,19,19,0.45,7.79,2.95,1,waddle,waddle,n,noun.act,act,gait.n.03,walk.n.01,gait,walk
walk,20,20,215.86,3.45,2.04,1,walk,walk,n,noun.act,act,locomotion.n.02,motion.n.06,locomotion,motion
war,18,18,174.75,7.67,1.75,1,war,war,n,noun.act,act,military_action.n.01,group_action.n.01,military_action,group_action
weeping,21,21,3.18,6.68,1.95,1,weeping,weeping,n,noun.act,act,bodily_process.n.01,organic_process.n.01,bodily_process,organic_process
whoopee,20,20,1.61,7.76,3.32,1,whoopee,whoopee,n,noun.act,act,revel.n.01,merrymaking.n.01,revel,merrymaking
wiggle,19,19,2.98,3.95,1.22,1,wiggle,wiggle,n,noun.act,act,motion.n.03,change.n.03,motion,change
wipe,18,18,16.88,4.83,2.07,1,wipe,wipe,n,noun.act,act,contact.n.02,touch.n.05,contact,touch
work,21,21,798.02,5.86,3.29,1,work,work,n,noun.act,act,activity.n.01,act.n.02,activity,act
worrying,21,21,16.22,6.52,3.7,1,worrying,worrying,n,noun.act,act,harassment.n.02,mistreatment.n.01,harassment,mistreatment
worship,19,19,8.02,7,2.05,1,worship,worship,n,noun.act,act,activity.n.01,act.n.02,activity,act
wrestle,19,19,3.45,5,1.33,1,wrestle,wrestle,n,noun.act,act,struggle.n.03,effort.n.02,struggle,effort
wrestling,18,18,8.75,6.89,1.75,1,wrestling,wrestling,n,noun.act,act,struggle.n.03,effort.n.02,struggle,effort
wriggle,18,15,0.41,6.47,2.95,0.83,wriggle,wriggle,n,noun.act,act,motion.n.03,change.n.03,motion,change
writing,22,22,55.92,4.77,1.53,1,writing,writing,n,noun.act,act,verbal_creation.n.01,creating_by_mental_acts.n.01,verbal_creation,creating_by_mental_acts
yawn,20,20,1,5.3,1.81,1,yawn,yawn,n,noun.act,act,reflex.n.01,reaction.n.03,reflex,reaction
able,19,19,159.9,7.79,3.31,1,able,able,a,adj.all,all,NA,NA,NA,NA
about,22,22,3631.49,5.07,1.75,1,about,about,a,adj.all,all,NA,NA,NA,NA
absolutely,21,21,113.12,7.08,2.58,1,absolutely,absolutely,r,adv.all,all,NA,NA,NA,NA
across,20,20,94.14,6.64,2.31,1,across,across,r,adv.all,all,NA,NA,NA,NA
actual,18,18,17.33,6.94,2.34,1,actual,actual,a,adj.all,all,NA,NA,NA,NA
actually,20,20,322.33,7.33,1.87,1,actually,actually,r,adv.all,all,NA,NA,NA,NA
adorable,18,18,10.53,6.94,2.62,1,adorable,adorable,a,adj.all,all,NA,NA,NA,NA
afraid,19,19,247.67,4.42,1.71,1,afraid,afraid,a,adj.all,all,NA,NA,NA,NA
after,20,20,682.59,6,1.43,1,after,after,a,adj.all,all,NA,NA,NA,NA
afterwards,22,22,14,7.71,2.85,1,afterwards,afterwards,r,adv.all,all,NA,NA,NA,NA
again,20,20,792.71,5.78,1.31,1,again,again,r,adv.all,all,NA,NA,NA,NA
ago,20,20,286.12,7.12,2.28,1,ago,ago,a,adj.all,all,NA,NA,NA,NA
ahead,22,22,198.33,5.45,1.6,1,ahead,ahead,a,adj.all,all,NA,NA,NA,NA
alike,21,21,11.35,6.12,2.1,1,alike,alike,a,adj.all,all,NA,NA,NA,NA
alive,19,19,154.47,5.11,2.4,1,alive,alive,a,adj.all,all,NA,NA,NA,NA
all,22,22,5161.86,4.24,1.4,1,all,all,a,adj.all,all,NA,NA,NA,NA
almost,21,21,193.27,5.47,2,1,almost,almost,r,adv.all,all,NA,NA,NA,NA
alone,18,18,308.53,4.94,1.73,1,alone,alone,a,adj.all,all,NA,NA,NA,NA
along,22,22,182.94,5.41,1.65,1,along,along,r,adv.all,all,NA,NA,NA,NA
aloud,21,21,1.84,6.22,1.75,1,aloud,aloud,r,adv.all,all,NA,NA,NA,NA
alright,21,21,79.29,6.28,2.37,1,alright,alright,a,adj.all,all,NA,NA,NA,NA
also,20,20,206.43,6.64,1.61,1,also,also,r,adv.all,all,NA,NA,NA,NA
always,20,20,655.25,6.26,1.27,1,always,always,r,adv.all,all,NA,NA,NA,NA
angry,20,20,58.98,4.45,1.9,1,angry,angry,a,adj.all,all,NA,NA,NA,NA
another,21,21,509.22,5.05,1.79,1,another,another,a,adj.all,all,NA,NA,NA,NA
any,20,20,1099.37,6,1.96,1,any,any,a,adj.all,all,NA,NA,NA,NA
anyhow,21,21,15.16,7.75,2.07,1,anyhow,anyhow,r,adv.all,all,NA,NA,NA,NA
anyway,19,19,238.51,6.31,1.94,1,anyway,anyway,r,adv.all,all,NA,NA,NA,NA
apart,20,20,47.02,6.64,1.64,1,apart,apart,a,adj.all,all,NA,NA,NA,NA
around,22,22,736.73,5.94,2.28,1,around,around,r,adv.all,all,NA,NA,NA,NA
ashamed,19,19,27.37,7.11,3.7,1,ashamed,ashamed,a,adj.all,all,NA,NA,NA,NA
asleep,19,19,49.82,4.47,1.68,1,asleep,asleep,a,adj.all,all,NA,NA,NA,NA
aware,20,20,35.65,6.75,2.69,1,aware,aware,a,adj.all,all,NA,NA,NA,NA
away,22,22,730.9,5.07,3.33,1,away,away,a,adj.all,all,NA,NA,NA,NA
awesome,18,18,31.37,7.33,3.24,1,awesome,awesome,a,adj.all,all,NA,NA,NA,NA
awful,19,19,63.41,6.26,2.51,1,awful,awful,a,adj.all,all,NA,NA,NA,NA
awhile,20,20,9.47,7.12,1.93,1,awhile,awhile,r,adv.all,all,NA,NA,NA,NA
babyish,20,19,0.1,6.84,2.48,0.95,babyish,babyish,a,adj.all,all,NA,NA,NA,NA
backward,21,21,3.12,5.76,1.69,1,backward,backward,a,adj.all,all,NA,NA,NA,NA
backwards,20,19,13.08,5.98,1.8,0.95,backwards,backwards,r,adv.all,all,NA,NA,NA,NA
badly,20,20,26.2,6.58,3.31,1,badly,badly,r,adv.all,all,NA,NA,NA,NA
baggy,18,18,0.94,6.83,2.81,1,baggy,baggy,a,adj.all,all,NA,NA,NA,NA
barefoot,20,20,2.37,5.25,2.4,1,barefoot,barefoot,a,adj.all,all,NA,NA,NA,NA
barefooted,19,19,0.18,5.37,1.92,1,barefooted,barefooted,a,adj.all,all,NA,NA,NA,NA
barely,20,20,29.06,7.22,1.33,1,barely,barely,r,adv.all,all,NA,NA,NA,NA
bashful,18,18,1.24,6.94,2.96,1,bashful,bashful,a,adj.all,all,NA,NA,NA,NA
beautiful,18,18,279.73,5.72,1.84,1,beautiful,beautiful,a,adj.all,all,NA,NA,NA,NA
before,22,22,794.14,5.45,2,1,before,before,r,adv.all,all,NA,NA,NA,NA
below,20,20,28.04,5.84,1.76,1,below,below,r,adv.all,all,NA,NA,NA,NA
beneath,21,21,11.63,5.67,2.17,1,beneath,beneath,r,adv.all,all,NA,NA,NA,NA
between,21,21,175.14,5.47,2.21,1,between,between,r,adv.all,all,NA,NA,NA,NA
beyond,21,21,43.14,6.32,2.07,1,beyond,beyond,r,adv.all,all,NA,NA,NA,NA
big,18,18,682.82,2.89,1.08,1,big,big,a,adj.all,all,NA,NA,NA,NA
biggish,19,15,0.02,7.33,2.82,0.79,biggish,biggish,a,adj.all,all,NA,NA,NA,NA
bitty,19,16,1.78,7.44,4.63,0.84,bitty,bitty,a,adj.all,all,NA,NA,NA,NA
bloodstained,19,19,0.31,7.63,2.75,1,bloodstained,bloodstained,a,adj.all,all,NA,NA,NA,NA
blurry,18,18,1.37,7.28,2.19,1,blurry,blurry,a,adj.all,all,NA,NA,NA,NA
boneless,18,18,0.29,7.89,2.63,1,boneless,boneless,a,adj.all,all,NA,NA,NA,NA
bossy,18,18,1.75,7.06,3.56,1,bossy,bossy,a,adj.all,all,NA,NA,NA,NA
both,20,20,295.33,4.77,1.57,1,both,both,a,adj.all,all,NA,NA,NA,NA
bouncy,18,18,1.78,4.61,3.48,1,bouncy,bouncy,a,adj.all,all,NA,NA,NA,NA
brainy,21,21,0.94,7.86,3.57,1,brainy,brainy,a,adj.all,all,NA,NA,NA,NA
bratty,19,19,0.12,6.32,2.67,1,bratty,bratty,a,adj.all,all,NA,NA,NA,NA
breezy,19,18,0.78,6.39,2.66,0.95,breezy,breezy,a,adj.all,all,NA,NA,NA,NA
bright,19,19,44.41,6.58,2.87,1,bright,bright,a,adj.all,all,NA,NA,NA,NA
brilliant,20,20,35.8,7.95,1.76,1,brilliant,brilliant,a,adj.all,all,NA,NA,NA,NA
brotherly,18,18,0.84,7.78,2.73,1,brotherly,brotherly,a,adj.all,all,NA,NA,NA,NA
brownish,18,17,0.24,7.71,3.31,0.94,brownish,brownish,a,adj.all,all,NA,NA,NA,NA
bumpy,19,19,3.73,5.11,2.69,1,bumpy,bumpy,a,adj.all,all,NA,NA,NA,NA
bushy,18,18,0.49,7.33,3.51,1,bushy,bushy,a,adj.all,all,NA,NA,NA,NA
but,21,21,4417.47,4.6,2.45,1,but,but,r,adv.all,all,NA,NA,NA,NA
by,20,20,1340.47,5.41,1.5,1,by,by,r,adv.all,all,NA,NA,NA,NA
careful,1925,1925,108.82,5.09,2.25,1,careful,careful,a,adj.all,all,NA,NA,NA,NA
carsick,19,19,0.61,5.63,2.03,1,carsick,carsick,a,adj.all,all,NA,NA,NA,NA
certainly,22,22,118.96,7.24,2.41,1,certainly,certainly,r,adv.all,all,NA,NA,NA,NA
cheap,18,18,36.24,7.11,2.08,1,cheap,cheap,a,adj.all,all,NA,NA,NA,NA
cheerful,19,19,3.73,7.68,2.87,1,cheerful,cheerful,a,adj.all,all,NA,NA,NA,NA
cheery,21,21,1.06,7.19,2.71,1,cheery,cheery,a,adj.all,all,NA,NA,NA,NA
cheesy,19,19,2.61,6.21,3.07,1,cheesy,cheesy,a,adj.all,all,NA,NA,NA,NA
chewable,18,18,0.08,6.39,1.72,1,chewable,chewable,a,adj.all,all,NA,NA,NA,NA
chewy,19,19,0.69,6.74,2.42,1,chewy,chewy,a,adj.all,all,NA,NA,NA,NA
childish,18,18,4.9,6.33,4.13,1,childish,childish,a,adj.all,all,NA,NA,NA,NA
chubby,18,18,4.18,7.78,3.1,1,chubby,chubby,a,adj.all,all,NA,NA,NA,NA
chunky,19,19,1.39,7.42,2.57,1,chunky,chunky,a,adj.all,all,NA,NA,NA,NA
clever,18,18,27.27,7.5,1.95,1,clever,clever,a,adj.all,all,NA,NA,NA,NA
cloudless,20,20,0.16,7.6,2.28,1,cloudless,cloudless,a,adj.all,all,NA,NA,NA,NA
cloudy,18,18,2.16,5.5,1.47,1,cloudy,cloudy,a,adj.all,all,NA,NA,NA,NA
clueless,21,21,1.84,7.71,2.49,1,clueless,clueless,a,adj.all,all,NA,NA,NA,NA
clumsy,19,19,5.39,7.26,3.94,1,clumsy,clumsy,a,adj.all,all,NA,NA,NA,NA
colorful,18,18,3.2,4.89,2.22,1,colorful,colorful,a,adj.all,all,NA,NA,NA,NA
colorless,21,21,0.25,6.81,3.12,1,colorless,colorless,a,adj.all,all,NA,NA,NA,NA
comfortable,18,18,47.22,7.17,3.55,1,comfortable,comfortable,a,adj.all,all,NA,NA,NA,NA
comfy,19,18,2.25,6.06,2.78,0.95,comfy,comfy,a,adj.all,all,NA,NA,NA,NA
controllable,18,18,0.16,7.44,1.82,1,controllable,controllable,a,adj.all,all,NA,NA,NA,NA
cranky,19,19,3.35,6.21,2.39,1,cranky,cranky,a,adj.all,all,NA,NA,NA,NA
crappy,18,18,4.96,7.72,2.3,1,crappy,crappy,a,adj.all,all,NA,NA,NA,NA
creaky,19,18,0.24,6.89,1.94,0.95,creaky,creaky,a,adj.all,all,NA,NA,NA,NA
creamy,18,18,1.18,6.11,2.08,1,creamy,creamy,a,adj.all,all,NA,NA,NA,NA
creepy,18,18,11.14,7.44,3.01,1,creepy,creepy,a,adj.all,all,NA,NA,NA,NA
crispy,18,18,2.27,6.39,2.97,1,crispy,crispy,a,adj.all,all,NA,NA,NA,NA
cruddy,21,17,0.29,6.88,3.3,0.81,cruddy,cruddy,a,adj.all,all,NA,NA,NA,NA
cruel,19,19,18.35,7.63,2.09,1,cruel,cruel,a,adj.all,all,NA,NA,NA,NA
crumbly,19,18,0.12,7.61,2.25,0.95,crumbly,crumbly,a,adj.all,all,NA,NA,NA,NA
crummy,18,18,3.35,6.39,3.97,1,crummy,crummy,a,adj.all,all,NA,NA,NA,NA
crusty,19,19,1.06,7.63,3.15,1,crusty,crusty,a,adj.all,all,NA,NA,NA,NA
curious,1932,1932,26.22,6.64,2.49,1,curious,curious,a,adj.all,all,NA,NA,NA,NA
cute,19,19,87.75,4.26,1.45,1,cute,cute,a,adj.all,all,NA,NA,NA,NA
dangerous,20,20,74.84,5.6,2.6,1,dangerous,dangerous,a,adj.all,all,NA,NA,NA,NA
deadly,18,18,9.88,6.11,1.78,1,deadly,deadly,a,adj.all,all,NA,NA,NA,NA
decent,19,19,28.1,7.47,2.89,1,decent,decent,a,adj.all,all,NA,NA,NA,NA
definitely,22,22,75.45,7.29,2.92,1,definitely,definitely,r,adv.all,all,NA,NA,NA,NA
descriptive,18,17,0.39,7.94,2.95,0.94,descriptive,descriptive,a,adj.all,all,NA,NA,NA,NA
different,20,20,209.53,5.5,1.67,1,different,different,a,adj.all,all,NA,NA,NA,NA
difficult,20,20,60.16,5.85,2.3,1,difficult,difficult,a,adj.all,all,NA,NA,NA,NA
dishonest,19,19,2.59,5.68,1.86,1,dishonest,dishonest,a,adj.all,all,NA,NA,NA,NA
disobedient,19,19,0.22,6.63,2.48,1,disobedient,disobedient,a,adj.all,all,NA,NA,NA,NA
disrespectful,18,18,2.06,7.06,2.67,1,disrespectful,disrespectful,a,adj.all,all,NA,NA,NA,NA
downstairs,22,22,38.92,3.91,1.43,1,downstairs,downstairs,a,adj.all,all,NA,NA,NA,NA
downward,19,19,1.18,7.84,2.41,1,downward,downward,a,adj.all,all,NA,NA,NA,NA
dreadful,18,18,8,6.78,2.56,1,dreadful,dreadful,a,adj.all,all,NA,NA,NA,NA
dreamlike,18,17,0.16,7.59,2.55,0.94,dreamlike,dreamlike,a,adj.all,all,NA,NA,NA,NA
dressy,18,18,0.63,7.61,1.79,1,dressy,dressy,a,adj.all,all,NA,NA,NA,NA
drippy,18,18,0.2,6.78,2.78,1,drippy,drippy,a,adj.all,all,NA,NA,NA,NA
droopy,18,17,0.51,6.94,2.63,0.94,droopy,droopy,a,adj.all,all,NA,NA,NA,NA
dumb,18,18,46.96,4.5,1.5,1,dumb,dumb,a,adj.all,all,NA,NA,NA,NA
dusty,19,19,5.55,4.74,1.41,1,dusty,dusty,a,adj.all,all,NA,NA,NA,NA
each,22,21,253.25,4.95,1.53,0.95,each,each,a,adj.all,all,NA,NA,NA,NA
early,22,22,108.04,5.31,2.24,1,early,early,a,adj.all,all,NA,NA,NA,NA
easy,21,21,265.71,5.43,1.89,1,easy,easy,a,adj.all,all,NA,NA,NA,NA
either,22,22,182.51,6.28,2.64,1,either,either,r,adv.all,all,NA,NA,NA,NA
elementary,19,19,4.75,6.11,2.33,1,elementary,elementary,a,adj.all,all,NA,NA,NA,NA
energetic,21,21,1.29,6.9,2.98,1,energetic,energetic,a,adj.all,all,NA,NA,NA,NA
enormous,19,19,10.31,6.53,2.87,1,enormous,enormous,a,adj.all,all,NA,NA,NA,NA
eventually,21,21,24.43,7.03,2.38,1,eventually,eventually,r,adv.all,all,NA,NA,NA,NA
ever,20,20,709.22,6.26,2.23,1,ever,ever,r,adv.all,all,NA,NA,NA,NA
every,22,22,549.16,4.2,1.27,1,every,every,a,adj.all,all,NA,NA,NA,NA
